number_of_trees,criterion,maximal_depth,apply_pruning,confidence,apply_prepruning,minimal_gain,minimal_leaf_size,minimal_size_for_split,number_of_prepruning_alternatives,random_splits,guess_subset_ratio,subset_ratio,voting_strategy,use_local_random_seed,local_random_seed,enable_parallel_execution,PREC_AT_99_REC
500,information_gain,500,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.63
200,information_gain,500,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6987
50,information_gain,500,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6993
50,information_gain,500,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.7145
50,information_gain,500,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8262
200,information_gain,500,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.8316
50,information_gain,500,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.8352
50,information_gain,500,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8356
500,information_gain,500,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8445
500,information_gain,500,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8542
500,information_gain,500,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8578
200,information_gain,500,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8578
50,information_gain,500,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.883
200,information_gain,500,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8832
500,information_gain,500,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8874
200,information_gain,500,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8899
200,information_gain,500,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8914
50,information_gain,500,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.892
200,information_gain,500,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
200,information_gain,500,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
200,information_gain,500,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9252
500,information_gain,500,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9252
50,information_gain,500,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
200,information_gain,500,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
50,information_gain,500,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
500,information_gain,500,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9254
50,information_gain,500,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
500,information_gain,500,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
500,information_gain,500,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9255
50,information_gain,500,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,500,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,500,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,500,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,500,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9257
200,information_gain,500,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
500,information_gain,500,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
200,information_gain,500,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9258
500,information_gain,500,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.926
200,information_gain,500,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
200,information_gain,500,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,500,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,500,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9266
500,information_gain,500,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9267
50,information_gain,500,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9771
500,information_gain,500,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9776
200,information_gain,500,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9781
200,information_gain,500,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
500,information_gain,500,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
50,information_gain,500,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9883
50,information_gain,500,true,0.25,false,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9913
50,information_gain,500,true,0.25,false,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9919
200,information_gain,500,true,0.25,false,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.992
500,information_gain,500,true,0.25,false,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9922
200,information_gain,500,true,0.25,false,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9923
50,information_gain,500,true,0.25,false,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9924
500,information_gain,500,true,0.25,false,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9924
500,information_gain,500,true,0.25,false,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9925
200,information_gain,500,true,0.25,false,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9926
50,information_gain,500,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,500,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,500,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,500,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,500,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,500,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,500,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,500,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,500,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,500,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,500,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,500,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,500,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,500,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,500,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,500,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,500,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,500,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,500,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,500,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,500,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,500,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,500,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,500,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,10,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9023
200,information_gain,10,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8924
500,information_gain,10,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8962
50,information_gain,10,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9256
200,information_gain,10,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
500,information_gain,10,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.926
50,information_gain,10,true,0.25,true,5,2,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,10,true,0.25,true,5,2,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,10,true,0.25,true,5,2,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,10,true,0.25,true,0.1,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.8641
200,information_gain,10,true,0.25,true,0.1,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.8619
500,information_gain,10,true,0.25,true,0.1,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.863
50,information_gain,10,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
200,information_gain,10,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
500,information_gain,10,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
50,information_gain,10,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,10,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,10,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,10,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6993
200,information_gain,10,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6987
500,information_gain,10,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.63
50,information_gain,10,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
200,information_gain,10,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
500,information_gain,10,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
50,information_gain,10,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,10,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,10,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,10,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.887
200,information_gain,10,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9839
500,information_gain,10,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9833
50,information_gain,10,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9257
200,information_gain,10,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9258
500,information_gain,10,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9266
50,information_gain,10,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,10,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,10,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,10,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.974
200,information_gain,10,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9736
500,information_gain,10,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9737
50,information_gain,10,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
200,information_gain,10,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
500,information_gain,10,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9267
50,information_gain,10,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,10,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,10,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,10,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9162
200,information_gain,10,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8914
500,information_gain,10,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8445
50,information_gain,10,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
200,information_gain,10,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.7461
500,information_gain,10,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9252
50,information_gain,10,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,10,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,10,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,10,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8464
200,information_gain,10,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8577
500,information_gain,10,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8496
50,information_gain,10,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
200,information_gain,10,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,10,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9255
50,information_gain,10,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,10,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,10,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,10,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.7487
200,information_gain,10,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8462
500,information_gain,10,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8198
50,information_gain,10,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
200,information_gain,10,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,10,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9254
50,information_gain,10,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,10,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,10,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,10,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.7145
200,information_gain,10,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.5818
500,information_gain,10,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.5964
50,information_gain,10,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.8353
200,information_gain,10,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.9254
500,information_gain,10,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
50,information_gain,10,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,10,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,10,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,10,false,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9023
200,information_gain,10,false,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8055
500,information_gain,10,false,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8962
50,information_gain,10,false,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9838
200,information_gain,10,false,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9839
500,information_gain,10,false,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9833
50,information_gain,10,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8464
200,information_gain,10,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8577
500,information_gain,10,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8496
