FR,TIM,EN,DC,TR,Name
2200.0,2796.92,469.025,286.055,16,sort
2200.0,3010.38,539.824,292.527,16,sort
2200.0,2782.47,451.671,294.353,16,sort
2200.0,2613.45,234.291,196.498,32,sort
2200.0,2201.77,403.942,144.595,32,sort
2200.0,2280.15,275.958,258.734,32,sort
2200.0,2072.62,422.004,88.251,32,sort
2200.0,1936.73,125.603,284.092,32,sort
2200.0,1978.95,183.457,122.811,32,sort
2200.0,2064.91,277.057,201.224,32,sort
2200.0,1992.94,289.525,76.9596,32,sort
2200.0,2164.18,399.635,259.424,32,sort
2200.0,1916.65,252.456,288.064,32,sort
2300.0,27718.4,3331.51,2038.82,1,sort
2300.0,27719.3,3183.55,1976.55,1,sort
2300.0,27638.7,3182.63,2041.29,1,sort
2300.0,27727.1,3010.73,1913.98,1,sort
2300.0,27740.1,3031.96,1785.55,1,sort
2300.0,27898.5,3434.64,1949.99,1,sort
2300.0,27795.9,3317.15,2002.35,1,sort
2300.0,27794.9,3199.05,2050.69,1,sort
2300.0,27644.5,3342.52,2038.75,1,sort
2300.0,27703.8,3238.42,1968.89,1,sort
2300.0,14026.3,1790.3,1075.94,2,sort
2300.0,13825.3,1734.24,1007.12,2,sort
2300.0,13819.2,1401.74,847.074,2,sort
2300.0,13800.5,1655.86,1074.76,2,sort
2300.0,13898.1,1763.85,1048.62,2,sort
2300.0,14339.4,1764.96,1086.21,2,sort
2300.0,13806.8,1734.21,1028.27,2,sort
2300.0,13813.1,1734.09,1059.4,2,sort
2300.0,13814,1627.83,1071.88,2,sort
2300.0,14010.1,1623.4,1079.67,2,sort
2300.0,7995.96,1111.78,709.347,4,sort
2300.0,9985.35,1346.97,819.258,4,sort
2300.0,7976.58,929.702,697.895,4,sort
2300.0,8982.84,1167.69,771.748,4,sort
2300.0,9765.11,1225.9,715.82,4,sort
2300.0,9913.26,933.685,544.809,4,sort
2300.0,9820.64,1336.01,748.968,4,sort
2300.0,10505.5,1294.33,759.901,4,sort
2300.0,7996.5,960.096,616.169,4,sort
2300.0,5083.72,572.159,492.864,8,sort
2300.0,4361.25,623.201,434.388,8,sort
2300.0,4473.48,743.075,403.52,8,sort
2300.0,4333.88,632.041,351.924,8,sort
2300.0,8087.33,1055.22,730.2,4,sort
2300.0,4546.08,718.483,340.791,8,sort
2300.0,5209.95,820.514,558.641,8,sort
2300.0,5202.47,771.006,410.598,8,sort
2300.0,4343.2,521.571,398.713,8,sort
2300.0,4778.9,743.167,506.415,8,sort
2300.0,4384.44,463.198,428.394,8,sort
2300.0,2878.07,482.879,320.284,16,sort
2300.0,2764.22,336.987,222.536,16,sort
2300.0,2663.95,332.635,229.299,16,sort
2300.0,2633.55,364.798,216.742,16,sort
2300.0,2868.22,363.813,374.197,16,sort
2300.0,2955.87,288.211,280.497,16,sort
2300.0,2659.03,433.126,239.514,16,sort
2300.0,2850.73,498.95,353.493,16,sort
2300.0,1871.92,377.455,244.98,32,sort
2300.0,2033.23,427.722,311.949,32,sort
2300.0,1986.96,92.5646,315.545,32,sort
2300.0,1829.04,377.475,285.845,32,sort
2300.0,1829.92,271.075,230.996,32,sort
2300.0,2036.02,334.314,116.905,32,sort
2300.0,2621.82,450.069,195.047,16,sort
2300.0,1966.2,184.012,152.447,32,sort
2300.0,2786.16,327.5,368.764,16,sort
2300.0,1916.57,389.358,195.181,32,sort
2300.0,2009.95,277.741,217.556,32,sort
2300.0,1957.03,266.238,147.211,32,sort
2400.0,26937.5,3143.43,1890.7,1,sort
2400.0,26767.6,3243.43,1910.32,1,sort
2400.0,26805.5,2987.82,1802.29,1,sort
2400.0,28105.2,3363.18,2046.67,1,sort
